Country,Q182,Q184,Q185,Q186,Q188,Q275,Q172P
Andorra,10,10,10,10,1,1,1
Andorra,10,4,6,7,6,5,1
Andorra,10,10,10,10,10,5,1
Andorra,10,5,10,10,9,1,6
Andorra,10,10,10,10,10,5,1
Andorra,10,5,10,10,10,4,6
Andorra,10,10,10,10,10,4,2
Andorra,5,1,1,1,1,6,7
Andorra,5,8,8,10,10,2,1
Andorra,10,10,10,10,5,6,1
Andorra,10,10,10,10,10,7,1
Andorra,10,5,5,10,10,2,1
Andorra,10,7,10,10,10,3,6
Andorra,10,10,10,10,10,3,6
Andorra,5,5,5,1,10,3,2
Andorra,10,10,10,10,9,6,6
Andorra,10,10,10,10,10,3,1
Andorra,10,10,10,10,10,3,1
Andorra,10,6,10,10,10,1,6
Andorra,10,NA,NA,10,10,2,1
Andorra,10,5,10,10,10,3,1
Andorra,10,1,5,5,1,1,1
Andorra,10,10,10,10,10,4,1
Andorra,10,10,10,10,10,7,1
Andorra,10,10,10,10,10,4,1
Andorra,10,8,10,10,8,4,1
Andorra,10,10,10,10,10,5,1
Andorra,10,10,10,10,5,4,1
Andorra,1,1,5,10,4,2,2
Andorra,10,10,10,10,5,6,1
Andorra,10,6,10,10,5,5,1
Andorra,10,10,10,10,10,2,1
Andorra,10,10,10,10,4,2,5
Andorra,10,10,10,10,10,4,1
Andorra,10,8,8,10,10,2,1
Andorra,3,1,10,10,10,3,7
Andorra,5,9,10,10,10,2,7
Andorra,10,6,10,10,10,5,6
Andorra,10,10,10,10,10,7,2
Andorra,8,6,10,10,3,5,3
Andorra,10,10,10,10,10,6,6
Andorra,10,10,10,10,10,5,1
Andorra,10,10,10,10,10,2,1
Andorra,10,10,10,10,10,5,1
Andorra,10,6,10,10,5,2,7
Andorra,10,10,10,10,6,6,1
Andorra,10,10,10,10,10,3,1
Andorra,10,5,10,10,5,1,6
Andorra,5,10,10,10,10,2,1
Andorra,5,5,10,10,10,0,1
Andorra,10,6,10,10,10,3,2
Andorra,10,10,10,10,10,3,2
Andorra,10,10,10,10,10,4,2
Andorra,10,10,10,10,10,3,1
Andorra,8,8,8,8,10,6,6
Andorra,10,8,8,10,8,5,1
Andorra,5,5,7,6,7,3,6
Andorra,6,3,7,8,3,5,5
Andorra,10,10,10,10,10,4,1
Andorra,10,10,10,10,5,5,2
Andorra,8,8,7,7,6,4,2
Andorra,6,8,8,8,8,1,7
Andorra,NA,8,10,10,8,3,1
Andorra,7,8,8,8,8,3,8
Andorra,10,10,10,10,8,5,1
Andorra,10,10,10,10,10,7,1
Andorra,10,1,10,10,1,7,8
Andorra,6,1,6,1,1,6,8
Andorra,7,3,8,10,2,7,7
Andorra,10,8,8,8,6,2,6
Andorra,8,9,6,6,6,3,1
Andorra,10,10,10,10,10,5,1
Andorra,10,10,10,10,10,7,1
Andorra,10,10,10,10,10,2,2
Andorra,1,10,9,9,8,2,1
Andorra,10,10,10,10,10,4,1
Andorra,10,6,10,10,NA,5,6
Andorra,NA,8,8,8,8,4,6
Andorra,1,5,7,7,7,3,1
Andorra,10,5,10,10,10,4,7
Andorra,7,5,9,10,5,5,1
Andorra,6,3,7,8,2,5,7
Andorra,9,2,6,4,4,6,1
Andorra,10,1,7,7,2,6,7
Andorra,8,2,1,6,3,6,6
Andorra,10,1,10,10,1,4,2
Andorra,10,1,7,5,4,3,7
Andorra,10,10,10,10,9,7,7
Andorra,8,3,8,7,4,7,1
Andorra,10,5,2,7,4,3,1
Andorra,10,5,7,7,4,5,1
Andorra,8,4,7,8,4,4,2
Andorra,10,6,7,10,4,4,1
Andorra,10,8,10,10,5,3,1
Andorra,10,4,10,10,5,4,1
Andorra,9,1,8,8,2,6,6
Andorra,10,9,9,10,8,6,7
Andorra,8,2,4,10,5,4,1
Andorra,10,7,9,10,6,3,1
Andorra,7,1,7,8,3,4,5
Andorra,7,1,8,9,4,4,4
Andorra,9,1,7,8,4,5,1
Andorra,5,2,7,8,4,6,7
Andorra,10,1,6,8,3,5,1
Andorra,10,3,8,10,4,5,1
Andorra,10,4,10,10,5,3,1
Andorra,10,6,9,7,6,1,1
Andorra,10,3,10,7,5,3,5
Andorra,10,10,10,10,10,6,2
Andorra,10,4,5,5,5,6,7
Andorra,8,1,7,7,4,3,3
Andorra,10,2,7,7,2,5,6
Andorra,6,3,6,6,6,3,4
Andorra,10,4,6,8,6,6,7
Andorra,7,4,8,8,7,3,1
Andorra,9,3,9,10,10,6,2
Andorra,10,5,10,10,1,4,1
Andorra,10,7,10,6,1,5,1
Andorra,1,4,5,6,4,3,1
Andorra,7,6,8,9,8,3,7
Andorra,1,6,6,8,6,2,6
Andorra,7,6,6,6,6,5,1
Andorra,8,7,10,10,10,2,1
Andorra,10,5,5,10,5,5,7
Andorra,10,10,10,10,7,6,1
Andorra,10,3,1,4,9,7,1
Andorra,10,5,10,10,9,2,1
Andorra,10,7,10,10,1,3,6
Andorra,8,4,10,10,7,2,1
Andorra,10,9,10,10,10,2,1
Andorra,10,10,10,10,8,4,1
Andorra,9,3,10,9,5,2,1
Andorra,10,6,10,7,9,3,1
Andorra,10,10,10,10,10,7,1
Andorra,8,7,4,8,3,7,6
Andorra,10,10,10,10,10,7,1
Andorra,10,10,10,10,5,5,1
Andorra,8,5,9,10,7,2,1
Andorra,10,8,10,10,8,6,2
Andorra,6,1,6,5,5,5,7
Andorra,10,9,9,10,6,3,1
Andorra,10,1,7,5,4,5,8
Andorra,7,2,7,9,4,3,7
Andorra,5,1,3,3,2,5,7
Andorra,7,6,10,10,6,5,2
Andorra,5,2,7,6,6,6,7
Andorra,10,10,10,10,10,4,1
Andorra,6,3,10,10,5,4,2
Andorra,10,6,6,10,10,8,7
Andorra,5,1,7,6,6,3,5
Andorra,7,2,8,10,6,4,6
Andorra,8,1,5,4,3,2,6
Andorra,8,2,4,5,2,3,7
Andorra,10,3,9,8,4,5,2
Andorra,10,8,8,8,8,6,8
Andorra,10,3,8,10,6,7,1
Andorra,10,1,3,NA,1,5,7
Andorra,7,5,5,5,8,6,1
Andorra,10,8,8,9,6,4,1
Andorra,10,10,10,10,10,3,1
Andorra,10,10,10,10,NA,1,7
Andorra,10,1,10,7,NA,0,1
Andorra,10,1,10,10,10,1,7
Andorra,10,10,10,10,5,1,2
Andorra,10,4,10,10,10,4,1
Andorra,10,1,10,10,10,1,7
Andorra,7,5,5,10,10,5,1
Andorra,10,10,10,1,10,5,6
Andorra,10,7,10,10,8,4,6
Andorra,7,5,8,8,4,6,1
Andorra,10,10,10,10,10,2,1
Andorra,10,10,10,10,10,6,1
Andorra,5,6,NA,NA,5,6,1
Andorra,10,5,10,10,5,5,8
Andorra,8,7,7,7,5,1,2
Andorra,9,7,7,7,2,3,1
Andorra,10,3,10,8,5,3,6
Andorra,9,4,7,7,4,3,2
Andorra,7,5,10,10,6,3,1
Andorra,10,5,10,10,10,5,6
Andorra,10,10,10,10,10,2,1
Andorra,10,4,4,7,6,5,1
Andorra,10,7,7,10,4,5,1
Andorra,5,5,5,5,5,7,1
Andorra,5,1,1,1,1,7,8
Andorra,6,4,5,7,6,4,2
Andorra,6,4,6,4,4,7,2
Andorra,6,4,7,9,6,5,1
Andorra,8,6,8,4,5,7,1
Andorra,5,1,3,5,1,6,8
Andorra,4,1,4,3,1,5,8
Andorra,7,4,7,8,5,5,2
Andorra,5,2,5,5,5,4,7
Andorra,8,4,6,8,4,2,5
Andorra,10,6,3,1,7,6,1
Andorra,10,10,10,10,8,5,1
Andorra,9,6,8,8,9,3,1
Andorra,10,10,10,10,10,7,1
Andorra,10,10,10,10,7,7,7
Andorra,10,10,10,10,10,7,1
Andorra,10,10,10,10,10,7,1
Andorra,10,10,10,10,10,3,8
Andorra,6,10,10,10,10,1,6
Andorra,10,10,10,10,10,2,1
Andorra,8,8,8,8,8,5,1
Andorra,10,10,10,10,10,1,7
Andorra,6,1,6,6,8,5,7
Andorra,10,10,10,10,9,5,1
Andorra,1,4,7,1,1,6,7
Andorra,10,3,7,NA,5,5,2
Andorra,10,10,10,10,1,6,1
Andorra,7,2,4,5,1,4,6
Andorra,10,3,9,10,5,4,7
Andorra,5,1,4,6,4,3,2
Andorra,8,2,7,5,4,1,2
Andorra,3,10,10,10,5,1,2
Andorra,10,3,5,4,4,7,1
Andorra,6,3,8,10,6,2,2
Andorra,3,3,5,6,4,6,1
Andorra,10,2,6,9,3,5,7
Andorra,4,1,4,5,6,3,6
Andorra,1,2,10,10,3,5,1
Andorra,10,10,10,10,10,6,1
Andorra,6,4,9,9,9,5,1
Andorra,8,2,7,10,8,5,6
Andorra,6,1,6,6,1,7,8
Andorra,8,2,7,1,1,4,1
Andorra,6,3,7,8,3,5,1
Andorra,7,1,1,7,5,2,2
Andorra,6,1,5,8,5,2,7
Andorra,6,1,6,6,1,6,8
Andorra,6,2,7,5,4,3,1
Andorra,10,1,1,1,1,5,7
Andorra,6,1,5,5,3,2,7
Andorra,6,2,5,4,4,2,2
Andorra,10,4,7,6,1,2,7
Andorra,10,10,10,10,10,2,1
Andorra,10,10,10,10,10,6,1
Andorra,10,8,10,10,5,3,1
Andorra,9,8,8,10,8,3,7
Andorra,10,10,10,10,8,2,1
Andorra,3,3,7,8,4,2,7
Andorra,9,10,10,10,6,1,2
Andorra,10,10,10,10,1,6,6
Andorra,1,6,10,7,6,7,6
Andorra,7,9,10,10,7,1,2
Andorra,10,10,10,10,5,1,2
Andorra,7,7,9,10,7,5,1
Andorra,9,8,10,10,NA,2,5
Andorra,5,5,9,9,5,1,6
Andorra,9,8,10,10,3,4,2
Andorra,8,8,10,7,6,6,2
Andorra,9,8,10,10,4,5,1
Andorra,1,1,1,4,2,0,8
Andorra,10,9,10,10,8,3,1
Andorra,7,7,10,10,2,6,1
Andorra,10,10,10,10,9,3,1
Andorra,10,5,5,10,5,2,4
Andorra,1,1,3,6,3,6,6
Andorra,10,8,10,10,5,6,1
Andorra,6,10,10,10,10,3,8
Andorra,8,10,10,10,6,2,1
Andorra,1,2,1,6,1,6,2
Andorra,10,10,10,10,10,2,1
Andorra,10,10,10,10,10,2,1
Andorra,10,10,10,10,8,3,1
Andorra,5,5,10,10,10,3,4
Andorra,10,10,10,10,10,3,1
Andorra,5,5,5,10,5,3,1
Andorra,4,4,8,10,1,1,7
Andorra,10,10,10,10,10,2,6
Andorra,10,10,10,10,10,5,1
Argentina,NA,1,1,1,1,3,1
Argentina,10,2,1,10,1,3,3
Argentina,10,5,10,10,1,3,7
Argentina,7,1,1,7,1,3,8
Argentina,10,1,10,10,10,3,6
Argentina,10,1,10,10,1,2,7
Argentina,10,1,10,10,1,3,7
Argentina,8,1,10,10,1,3,6
Argentina,1,1,1,10,1,3,5
Argentina,10,5,5,10,1,3,1
Argentina,8,7,8,6,1,3,3
Argentina,8,8,9,8,1,6,5
Argentina,5,7,8,7,2,3,2
Argentina,8,8,8,7,5,3,1
Argentina,6,1,1,2,NA,2,5
Argentina,NA,1,5,10,NA,3,2
Argentina,5,1,7,4,5,5,8
Argentina,1,1,1,7,NA,2,2
Argentina,3,1,7,10,1,1,6
Argentina,10,1,10,10,1,6,1
Argentina,NA,1,6,NA,7,6,6
Argentina,3,7,6,7,NA,1,2
Argentina,7,6,10,10,7,2,7
Argentina,NA,5,8,10,5,5,7
Argentina,NA,1,7,9,8,3,2
Argentina,9,8,7,5,6,2,4
Argentina,8,6,5,5,7,3,5
Argentina,10,10,10,10,10,6,8
Argentina,1,1,1,1,1,2,6
Argentina,5,6,4,3,1,3,7
Argentina,10,8,10,10,NA,3,8
Argentina,1,10,8,10,10,3,1
Argentina,10,8,10,10,7,3,1
Argentina,4,1,1,1,1,3,2
Argentina,7,7,7,7,7,3,1
Argentina,10,1,10,10,5,6,8
Argentina,10,1,10,10,1,5,7
Argentina,6,6,6,7,6,3,1
Argentina,10,8,10,10,10,2,1
Argentina,10,4,10,10,NA,6,1
Argentina,10,10,10,10,1,2,6
Argentina,10,7,10,10,6,6,7
Argentina,4,1,1,1,1,3,7
Argentina,1,5,5,1,1,1,8
Argentina,8,5,9,9,1,2,7
Argentina,7,4,5,8,4,3,7
Argentina,6,3,6,7,5,5,1
Argentina,NA,9,10,6,10,3,7
Argentina,5,2,6,7,4,6,7
Argentina,5,3,6,5,3,6,1
Argentina,8,8,8,9,7,5,1
Argentina,7,7,7,7,7,2,7
Argentina,8,7,9,10,6,2,6
Argentina,8,8,8,8,8,1,1
Argentina,10,9,NA,9,NA,3,1
Argentina,1,1,10,3,1,6,7
Argentina,1,1,3,3,1,1,8
Argentina,NA,1,NA,NA,NA,3,7
Argentina,NA,NA,5,8,7,2,6
Argentina,8,10,10,7,10,2,6
Argentina,9,9,9,9,9,6,6
Argentina,5,1,10,NA,8,3,2
Argentina,4,1,4,2,1,3,8
Argentina,7,7,7,7,7,3,8
Argentina,7,1,10,10,1,3,1
Argentina,3,1,3,5,1,2,7
Argentina,1,1,10,8,5,6,7
Argentina,1,3,10,8,1,1,8
Argentina,10,3,5,10,10,3,7
Argentina,10,5,5,10,5,1,6
Argentina,5,1,6,6,1,3,5
Argentina,7,1,8,5,5,2,7
Argentina,6,5,6,5,7,1,5
Argentina,10,10,10,10,10,3,1
Argentina,6,5,5,6,1,1,7
Argentina,8,1,10,10,3,2,2
Argentina,7,2,9,10,2,1,7
Argentina,4,1,6,10,7,2,1
Argentina,5,1,8,8,8,3,1
Argentina,8,1,9,9,9,3,1
Argentina,5,1,5,5,5,3,7
Argentina,10,1,1,1,1,6,1
Argentina,10,5,5,8,5,3,2
Argentina,10,10,10,10,10,3,4
Argentina,10,10,8,7,8,6,5
Argentina,7,1,9,10,2,3,7
Argentina,7,1,9,8,5,2,1
Argentina,7,1,9,10,5,3,1
Argentina,7,1,9,10,1,3,7
Argentina,7,1,1,9,5,3,8
Argentina,10,8,10,10,9,3,1
Argentina,8,2,9,9,8,3,1
Argentina,9,2,10,9,4,3,2
Argentina,6,1,10,10,1,3,6
Argentina,8,1,10,10,1,3,1
Argentina,8,9,10,8,9,2,1
Argentina,8,4,8,10,4,3,8
Argentina,9,7,9,9,4,3,7
Argentina,5,5,9,10,4,6,1
Argentina,8,8,10,10,3,6,7
Argentina,8,NA,9,10,NA,3,7
Argentina,10,3,9,6,5,3,5
Argentina,10,9,9,9,9,3,2
Argentina,5,1,8,8,1,2,7
Argentina,5,5,5,6,5,3,7
Argentina,10,9,9,8,5,2,4
Argentina,10,10,10,10,10,2,5
Argentina,7,2,5,6,2,6,6
Argentina,7,5,5,5,5,3,5
Argentina,8,5,8,10,7,2,4
Argentina,5,NA,6,NA,5,3,1
Argentina,10,1,8,9,6,6,7
Argentina,1,1,5,1,1,1,7
Argentina,10,10,10,10,9,3,6
Argentina,1,1,3,6,1,3,8
Argentina,2,9,9,9,1,3,1
Argentina,10,10,10,10,4,3,1
Argentina,6,6,6,6,1,3,8
Argentina,9,2,8,10,4,3,1
Argentina,5,5,5,10,5,3,2
Argentina,7,1,9,10,1,5,1
Argentina,7,1,9,10,5,6,1
Argentina,7,1,9,10,1,3,1
Argentina,7,1,9,10,1,5,7
Argentina,7,9,10,1,1,1,7
Argentina,9,1,8,9,9,3,1
Argentina,8,1,6,9,8,3,7
Argentina,7,1,9,10,1,1,1
Argentina,8,2,8,1,NA,3,6
Argentina,8,2,8,9,5,3,1
Argentina,8,5,10,10,5,3,3
Argentina,6,6,10,10,5,5,1
Argentina,7,4,8,8,4,6,7
Argentina,5,3,7,7,3,1,2
Argentina,8,4,8,10,4,3,6
Argentina,5,5,10,10,5,3,1
Argentina,6,4,10,8,4,6,1
Argentina,4,1,6,4,1,3,7
Argentina,4,4,8,4,1,1,8
Argentina,6,6,10,8,4,3,7
Argentina,1,1,5,1,1,3,2
Argentina,7,1,7,8,7,2,6
Argentina,10,10,10,10,10,3,1
Argentina,10,10,10,10,10,3,1
Argentina,8,8,9,5,5,3,6
Argentina,5,5,8,5,7,8,8
Argentina,10,10,10,10,10,8,1
Argentina,8,1,10,10,5,5,1
Argentina,10,1,5,5,5,8,7
Argentina,5,1,8,8,5,8,7
Argentina,10,9,9,10,9,3,1
Argentina,9,8,8,8,8,3,2
Argentina,10,7,8,10,10,5,1
Argentina,10,10,10,10,8,6,1
Argentina,10,10,10,10,9,6,1
Argentina,10,10,10,10,1,6,1
Argentina,10,8,9,10,1,5,2
Argentina,1,1,4,4,1,6,6
Argentina,8,6,9,9,1,3,3
Argentina,1,1,1,1,1,1,6
Argentina,10,5,10,10,1,6,7
Argentina,9,1,1,5,2,6,6
Argentina,10,1,9,7,4,6,7
Argentina,8,8,8,10,4,6,6
Argentina,5,4,9,10,2,3,5
Argentina,6,3,7,6,1,2,8
Argentina,1,10,7,10,6,3,3
Argentina,7,1,8,10,1,6,6
Argentina,7,5,9,10,1,3,1
Argentina,6,8,10,10,1,3,5
Argentina,1,1,1,2,2,3,1
Argentina,1,1,2,2,NA,1,8
Argentina,NA,NA,NA,NA,NA,3,6
Argentina,1,1,1,1,7,3,7
Argentina,1,1,1,1,2,3,7
Argentina,8,6,9,9,9,6,1
Argentina,9,1,9,10,8,6,1
Argentina,10,7,9,10,2,6,7
Argentina,2,7,9,7,1,6,8
Argentina,5,5,5,10,5,5,6
Argentina,5,4,8,10,1,3,6
Argentina,6,4,7,10,4,6,6
Argentina,9,9,9,10,7,5,1
Argentina,7,5,9,10,3,2,6
Argentina,7,5,6,10,4,3,6
Argentina,5,1,5,10,9,3,1
Argentina,8,8,10,10,8,3,1
Argentina,NA,3,8,7,3,6,2
Argentina,NA,3,8,8,5,3,1
Argentina,9,6,6,9,6,5,2
Argentina,9,6,6,6,8,3,6
Argentina,9,7,7,9,6,3,6
Argentina,8,8,8,8,6,2,1
Argentina,10,5,5,9,4,3,4
Argentina,9,1,1,8,1,1,5
Argentina,8,6,10,10,5,3,6
Argentina,9,2,10,10,5,3,1
Argentina,7,6,9,10,6,3,6
Argentina,7,8,9,10,3,2,2
Argentina,8,6,7,10,2,3,5
Argentina,3,3,9,9,NA,2,2
Argentina,NA,8,10,10,NA,3,7
Argentina,6,6,10,10,1,1,2
Argentina,1,1,10,10,NA,3,7
Argentina,3,9,9,NA,NA,3,2
Argentina,4,2,1,5,5,3,1
Argentina,5,6,8,8,5,2,1
Argentina,1,1,8,7,3,3,1
Argentina,10,5,10,10,5,1,1
Argentina,10,9,10,10,7,2,3
Argentina,NA,1,NA,NA,NA,3,7
Argentina,NA,NA,NA,NA,NA,3,8
Argentina,5,5,5,5,5,3,7
Argentina,NA,NA,NA,NA,NA,6,1
Argentina,10,5,5,5,5,2,1
Argentina,1,1,1,1,1,6,3
Argentina,3,4,5,8,4,2,1
Argentina,5,3,4,5,6,5,6
Argentina,10,5,3,7,6,5,6
Argentina,6,4,5,7,6,3,1
Argentina,NA,1,NA,9,NA,1,2
Argentina,3,1,2,NA,NA,0,7
Argentina,5,1,8,NA,NA,1,1
Argentina,3,1,5,9,NA,1,4
Argentina,NA,5,8,8,7,3,7
Argentina,1,1,1,1,1,1,1
Argentina,NA,1,NA,10,1,1,2
Argentina,1,1,8,1,1,1,8
Argentina,1,1,1,1,1,5,8
Argentina,NA,1,1,10,1,2,6
Argentina,8,8,6,6,4,3,6
Argentina,NA,NA,NA,NA,NA,3,2
Argentina,7,5,7,3,5,5,6
Argentina,NA,6,10,10,5,1,1
Argentina,8,7,10,10,6,3,6
Argentina,10,10,10,10,NA,3,1
Argentina,1,NA,10,10,NA,2,8
Argentina,10,1,10,10,NA,3,8
Argentina,NA,NA,10,10,NA,3,6
Argentina,10,1,10,10,6,3,6
Argentina,10,1,10,5,5,5,1
Argentina,10,5,8,8,8,3,4
Argentina,10,10,10,10,10,6,2
Argentina,10,10,10,10,10,3,1
Argentina,10,10,10,10,10,3,1
Argentina,1,1,1,1,1,5,7
Argentina,1,6,NA,1,1,1,5
Argentina,1,10,10,1,1,5,6
Argentina,1,1,1,1,1,1,5
Argentina,1,1,1,1,1,6,8
Argentina,7,3,9,NA,3,3,7
Argentina,8,2,9,6,4,1,8
Argentina,8,4,7,8,4,3,2
Argentina,NA,3,2,NA,5,2,7
Argentina,9,3,5,9,6,3,4
Argentina,7,1,8,6,1,1,6
Argentina,7,5,8,9,3,1,5
Argentina,7,NA,NA,5,NA,2,2
Argentina,6,8,9,4,7,1,2
Argentina,8,2,9,9,3,2,6
Argentina,6,1,9,9,1,2,2
Argentina,6,1,9,9,5,3,2
Argentina,7,1,9,9,1,5,2
Argentina,6,4,7,8,5,3,3
Argentina,10,1,10,1,1,6,1
Argentina,7,1,6,6,1,5,2
Argentina,NA,1,6,6,1,1,7
Argentina,5,1,9,9,1,3,2
Argentina,6,1,1,6,1,3,2
Argentina,6,1,10,6,1,3,4
Argentina,7,4,9,9,4,3,1
Argentina,8,8,7,9,7,3,2
Argentina,9,9,9,9,7,3,2
Argentina,8,8,9,9,7,3,1
Argentina,10,10,10,10,9,3,1
Argentina,1,1,10,10,8,3,6
Argentina,1,1,9,NA,8,3,7
Argentina,9,6,9,9,6,5,3
Argentina,8,7,10,10,9,5,1
Argentina,10,7,10,10,7,5,2
Argentina,9,7,9,10,6,5,2
Argentina,9,6,9,9,5,3,1
Argentina,8,5,9,10,5,3,1
Argentina,9,5,8,10,6,5,2
Argentina,9,6,9,10,7,5,2
Argentina,8,7,9,10,7,3,4
Argentina,8,7,9,10,7,3,4
Argentina,8,7,8,9,6,5,1
Argentina,9,7,9,9,8,5,2
Argentina,9,7,9,9,7,3,2
Argentina,1,1,10,10,NA,2,7
Argentina,1,1,10,10,NA,3,2
Argentina,NA,NA,NA,10,9,3,2
Argentina,NA,NA,10,10,NA,3,7
Argentina,NA,7,10,10,7,3,7
Argentina,1,1,5,6,2,2,7
Argentina,5,5,5,5,5,3,1
Argentina,5,3,6,7,5,5,1
Argentina,1,1,1,2,2,3,5
Argentina,7,1,6,7,4,0,6
Argentina,4,3,6,9,6,3,1
Argentina,4,4,6,7,1,3,1
Argentina,5,4,4,5,6,1,8
Argentina,9,3,8,9,7,3,2
Argentina,8,2,8,10,1,1,4
Argentina,9,9,9,9,NA,3,1
Argentina,9,9,9,9,9,3,1
Argentina,7,6,8,10,6,3,4
Argentina,9,1,9,9,1,5,2
Argentina,6,5,9,9,6,1,2
Argentina,5,10,10,10,8,2,1
Argentina,9,NA,10,10,8,3,5
Argentina,9,9,9,8,9,3,1
Argentina,10,8,10,8,9,6,1
Argentina,8,5,8,6,5,3,5
Argentina,5,NA,NA,NA,1,3,7
Argentina,NA,NA,10,9,NA,1,8
Argentina,6,NA,6,6,NA,1,8
Argentina,1,1,1,1,1,3,8
Argentina,10,5,5,5,5,2,8
Argentina,1,1,10,10,5,2,8
Argentina,10,5,10,10,5,3,1
Argentina,8,5,5,10,NA,1,1
Argentina,7,1,1,1,1,2,6
Argentina,6,6,6,10,1,1,7
Argentina,NA,5,8,8,5,3,7
Argentina,5,5,5,5,5,1,6
Argentina,8,1,1,3,1,2,7
Argentina,NA,1,8,9,NA,1,1
Argentina,7,2,10,10,NA,1,2
Argentina,10,1,1,NA,NA,2,6
Argentina,NA,NA,NA,NA,NA,1,7
Argentina,NA,NA,NA,10,NA,3,7
Argentina,5,5,5,5,2,2,2
Argentina,NA,NA,NA,NA,NA,1,6
Argentina,8,4,9,9,5,1,7
Argentina,5,6,9,2,1,0,7
Argentina,2,2,2,9,6,1,7
Argentina,7,7,7,7,5,3,7
Argentina,10,5,9,10,1,2,1
Argentina,2,1,1,1,1,3,1
Argentina,1,1,1,6,1,1,7
Argentina,5,5,5,8,5,1,7
Argentina,6,4,8,9,6,3,6
Argentina,8,5,9,6,6,1,1
Argentina,9,6,9,9,7,1,1
Argentina,8,8,6,6,5,2,5
Argentina,5,5,5,4,4,2,1
Argentina,4,4,4,4,3,1,6
Argentina,4,3,3,3,4,3,6
Argentina,NA,5,5,NA,4,2,6
Argentina,5,1,5,NA,NA,3,7
Argentina,NA,NA,NA,8,2,2,8
Argentina,NA,NA,NA,NA,NA,3,7
Argentina,10,1,5,5,3,2,8
Argentina,NA,NA,10,10,10,3,5
Argentina,10,10,10,10,10,1,1
Argentina,1,1,7,NA,10,3,7
Argentina,10,10,10,10,5,3,1
Argentina,NA,1,10,10,10,2,7
Argentina,3,3,3,1,7,2,7
Argentina,3,3,1,7,1,0,7
Argentina,NA,6,10,10,NA,3,7
Argentina,9,7,9,9,7,3,5
Argentina,10,10,10,10,9,3,2
Argentina,NA,1,NA,6,1,1,1
Argentina,NA,1,5,NA,5,2,8
Argentina,NA,1,6,9,1,2,6
Argentina,1,1,NA,1,1,1,8
Argentina,NA,1,6,8,1,1,6
Argentina,NA,1,5,NA,NA,3,2
Argentina,1,1,1,1,1,1,7
Argentina,5,1,5,9,NA,2,6
Argentina,NA,1,NA,NA,NA,2,1
Argentina,NA,1,NA,NA,NA,2,6
Argentina,7,1,4,8,7,3,2
Argentina,10,8,8,9,9,3,6
Argentina,10,1,7,7,9,3,7
Argentina,7,5,8,8,7,2,5
Argentina,10,5,7,7,8,2,5
Argentina,1,10,10,10,10,3,7
Argentina,10,10,10,10,10,3,1
Argentina,10,10,8,10,10,5,1
Argentina,10,10,10,10,10,3,5
Argentina,10,10,10,10,5,3,6
Argentina,10,6,10,10,7,3,1
Argentina,8,6,9,9,7,3,3
Argentina,8,3,10,10,6,3,2
Argentina,9,7,9,9,8,3,1
Argentina,8,7,9,10,7,3,4
Argentina,9,9,9,9,7,3,1
Argentina,10,7,10,10,8,0,1
Argentina,10,8,10,10,6,3,1
Argentina,10,7,10,10,8,3,1
Argentina,8,6,9,10,NA,3,1
Argentina,8,5,5,7,4,3,7
Argentina,8,5,6,7,3,2,6
Argentina,8,5,6,9,5,2,1
Argentina,7,4,5,8,3,1,7
Argentina,8,3,4,8,8,1,8
Argentina,1,1,NA,NA,NA,2,2
Argentina,1,1,1,1,1,1,7
Argentina,8,1,1,1,1,2,7
Argentina,7,8,9,6,1,0,6
Argentina,9,10,10,8,10,3,1
Argentina,10,10,10,10,6,1,1
Argentina,10,5,10,10,10,3,4
Argentina,10,1,5,10,10,5,7
Argentina,10,10,10,10,6,3,5
Argentina,10,10,10,10,6,3,1
Argentina,5,1,8,8,1,1,6
Argentina,7,7,10,9,9,3,8
Argentina,1,1,1,1,1,3,8
Argentina,4,2,9,NA,5,3,1
Argentina,7,1,10,10,1,3,7
Argentina,10,5,5,5,10,6,2
Argentina,10,6,10,10,8,1,2
Argentina,10,6,10,10,10,3,1
Argentina,8,1,9,9,1,6,5
Argentina,9,7,9,9,8,2,1
Argentina,10,4,4,5,2,3,2
Argentina,5,5,5,3,1,3,1
Argentina,3,3,3,2,2,2,4
Argentina,8,4,4,4,4,3,4
Argentina,3,2,2,3,1,3,5
Argentina,7,9,9,8,7,1,6
Argentina,7,1,7,5,8,1,8
Argentina,6,6,7,7,NA,1,6
Argentina,6,5,8,8,8,2,6
Argentina,6,5,9,5,5,2,6
Argentina,1,2,7,5,6,2,3
Argentina,7,7,7,5,5,1,6
Argentina,3,1,8,5,1,1,6
Argentina,4,1,6,3,1,2,8
Argentina,5,1,3,2,2,1,6
Argentina,10,10,10,10,9,3,1
Argentina,8,1,7,7,5,3,2
Argentina,10,7,10,10,8,5,3
Argentina,10,5,5,10,5,2,1
Argentina,9,7,8,8,8,3,6
Argentina,9,5,9,8,5,3,1
Argentina,10,1,10,10,1,5,7
Argentina,10,10,10,6,6,6,7
Argentina,10,1,10,1,1,5,2
Argentina,1,1,1,5,5,1,1
Argentina,6,NA,NA,6,8,3,5
Argentina,6,6,5,5,NA,5,6
Argentina,6,NA,NA,NA,7,0,6
Argentina,NA,6,5,6,6,1,5
Argentina,6,6,5,5,7,3,3
Argentina,5,5,5,5,2,1,7
Argentina,3,6,6,6,6,1,8
Argentina,2,7,NA,NA,6,2,7
