Country,v2x_gender,female,Q33P,Q31P
Argentina,0.862,1,3,3
Argentina,0.862,2,4,2
Argentina,0.862,2,2,2
Argentina,0.862,2,2,NA
Argentina,0.862,2,4,2
Argentina,0.862,1,4,2
Argentina,0.862,1,4,NA
Argentina,0.862,2,NA,NA
Argentina,0.862,1,4,1
Argentina,0.862,1,4,4
Argentina,0.862,1,2,2
Argentina,0.862,2,4,3
Argentina,0.862,2,2,2
Argentina,0.862,1,3,2
Argentina,0.862,1,2,2
Argentina,0.862,2,3,3
Argentina,0.862,2,2,2
Argentina,0.862,2,2,3
Argentina,0.862,1,2,1
Argentina,0.862,1,2,1
Argentina,0.862,2,2,1
Argentina,0.862,1,2,2
Argentina,0.862,2,2,2
Argentina,0.862,2,2,1
Argentina,0.862,1,2,2
Argentina,0.862,1,3,2
Argentina,0.862,1,2,1
Argentina,0.862,2,2,1
Argentina,0.862,1,2,2
Argentina,0.862,2,2,1
Argentina,0.862,2,2,1
Argentina,0.862,1,2,2
Argentina,0.862,1,2,2
Argentina,0.862,2,2,1
Argentina,0.862,1,2,NA
Argentina,0.862,2,2,2
Argentina,0.862,1,2,1
Argentina,0.862,2,3,1
Argentina,0.862,1,2,2
Argentina,0.862,2,2,1
Argentina,0.862,2,2,2
Argentina,0.862,1,2,NA
Argentina,0.862,1,4,3
Argentina,0.862,2,2,2
Argentina,0.862,2,2,2
Argentina,0.862,1,2,NA
Argentina,0.862,2,2,2
Argentina,0.862,1,2,2
Argentina,0.862,2,2,1
Argentina,0.862,2,2,2
Argentina,0.862,1,2,1
Argentina,0.862,1,2,1
Argentina,0.862,1,2,1
Argentina,0.862,2,2,2
Argentina,0.862,2,3,2
Argentina,0.862,1,2,1
Argentina,0.862,2,2,2
Argentina,0.862,1,2,2
Argentina,0.862,2,2,2
Argentina,0.862,2,2,2
Argentina,0.862,2,4,2
Argentina,0.862,1,2,1
Argentina,0.862,1,2,2
Argentina,0.862,2,NA,NA
Argentina,0.862,2,2,1
Argentina,0.862,2,2,1
Argentina,0.862,1,2,2
Argentina,0.862,1,2,2
Argentina,0.862,1,3,2
Argentina,0.862,2,4,2
Argentina,0.862,1,2,1
Argentina,0.862,2,2,2
Argentina,0.862,1,2,NA
Argentina,0.862,2,2,1
Argentina,0.862,1,2,1
Argentina,0.862,1,2,2
Australia,0.923,1,4,3
Australia,0.923,1,2,2
Australia,0.923,2,2,1
Australia,0.923,2,2,2
Australia,0.923,1,2,2
Australia,0.923,2,3,2
Australia,0.923,1,2,1
Australia,0.923,1,3,2
Australia,0.923,1,1,2
Australia,0.923,1,2,3
Australia,0.923,2,3,1
Australia,0.923,1,2,1
Australia,0.923,NA,3,3
Australia,0.923,1,1,1
Australia,0.923,2,3,1
Australia,0.923,1,2,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,2,1
Australia,0.923,2,1,1
Australia,0.923,1,1,2
Australia,0.923,2,2,2
Australia,0.923,2,2,2
Australia,0.923,2,1,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,1,1
Australia,0.923,1,2,2
Australia,0.923,2,2,1
Australia,0.923,2,2,1
Australia,0.923,1,1,1
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,3,NA
Australia,0.923,1,4,2
Australia,0.923,1,3,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,1,3,3
Australia,0.923,2,1,1
Australia,0.923,1,4,1
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,1,2,2
Australia,0.923,2,1,1
Australia,0.923,2,3,2
Australia,0.923,1,2,2
Australia,0.923,2,1,1
Australia,0.923,1,1,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,3,2
Australia,0.923,2,1,1
Australia,0.923,2,1,2
Australia,0.923,2,1,1
Australia,0.923,1,4,1
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,1,1,1
Australia,0.923,2,1,1
Australia,0.923,2,2,1
Australia,0.923,2,1,1
Australia,0.923,1,1,1
Australia,0.923,2,1,1
Australia,0.923,2,3,2
Australia,0.923,2,4,1
Australia,0.923,1,4,3
Australia,0.923,1,3,3
Australia,0.923,1,1,1
Australia,0.923,2,5,NA
Australia,0.923,1,2,3
Australia,0.923,1,2,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,4,2
Australia,0.923,1,3,2
Australia,0.923,1,2,2
Australia,0.923,2,3,2
Australia,0.923,1,1,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,NA,1,1
Australia,0.923,2,1,1
Australia,0.923,2,3,2
Australia,0.923,2,2,1
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,2,3,1
Australia,0.923,1,2,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,1,2
Australia,0.923,1,4,2
Australia,0.923,2,1,1
Australia,0.923,2,3,2
Australia,0.923,1,1,1
Australia,0.923,2,2,2
Australia,0.923,1,3,2
Australia,0.923,2,NA,NA
Australia,0.923,1,1,1
Australia,0.923,1,1,1
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,4
Australia,0.923,2,2,1
Australia,0.923,1,1,1
Australia,0.923,1,2,1
Australia,0.923,2,2,2
Australia,0.923,1,2,2
Australia,0.923,1,2,2
Australia,0.923,2,2,1
Australia,0.923,1,1,1
Australia,0.923,2,2,1
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,1,3,1
Australia,0.923,2,1,1
Australia,0.923,1,1,1
Australia,0.923,1,3,1
Australia,0.923,1,4,2
Australia,0.923,1,2,1
Australia,0.923,2,2,1
Australia,0.923,2,3,2
Australia,0.923,1,2,1
Australia,0.923,1,3,2
Australia,0.923,2,4,2
Australia,0.923,1,3,2
Australia,0.923,2,1,1
Australia,0.923,2,5,2
Australia,0.923,1,2,1
Australia,0.923,2,2,1
Australia,0.923,2,5,3
Australia,0.923,1,1,2
Australia,0.923,2,2,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,3
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,2,1
Australia,0.923,1,4,2
Australia,0.923,1,3,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,2,1
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,3,2
Australia,0.923,1,2,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,4,1
Australia,0.923,1,3,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,5,4
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,5,4
Australia,0.923,2,NA,2
Australia,0.923,2,3,2
Australia,0.923,1,2,2
Australia,0.923,2,2,3
Australia,0.923,1,1,1
Australia,0.923,2,3,2
Australia,0.923,1,2,3
Australia,0.923,2,1,2
Australia,0.923,1,1,1
Australia,0.923,2,1,1
Australia,0.923,1,3,2
Australia,0.923,2,1,1
Australia,0.923,2,2,1
Australia,0.923,2,2,2
Australia,0.923,1,2,3
Australia,0.923,2,2,2
Australia,0.923,2,1,2
Australia,0.923,2,1,3
Australia,0.923,1,2,2
Australia,0.923,2,3,2
Australia,0.923,1,1,1
Australia,0.923,2,1,1
Australia,0.923,2,3,1
Australia,0.923,2,1,2
Australia,0.923,1,1,1
Australia,0.923,2,3,1
Australia,0.923,2,2,1
Australia,0.923,1,2,1
Australia,0.923,2,2,3
Australia,0.923,2,2,2
Australia,0.923,2,2,1
Australia,0.923,1,2,2
Australia,0.923,1,4,2
Australia,0.923,1,3,2
Australia,0.923,1,4,2
Australia,0.923,1,5,4
Australia,0.923,2,4,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,3,1
Australia,0.923,1,3,1
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,2,1,2
Australia,0.923,1,2,2
Australia,0.923,2,3,1
Australia,0.923,1,2,1
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,1,3,3
Australia,0.923,1,2,3
Australia,0.923,1,2,2
Australia,0.923,1,1,2
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,2,3,2
Australia,0.923,2,1,1
Australia,0.923,1,3,1
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,3,2
Australia,0.923,2,1,1
Australia,0.923,1,1,1
Australia,0.923,1,2,3
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,1,1
Australia,0.923,2,1,1
Australia,0.923,2,3,3
Australia,0.923,2,1,1
Australia,0.923,2,3,2
Australia,0.923,2,1,2
Australia,0.923,2,2,2
Australia,0.923,1,1,2
Australia,0.923,1,3,2
Australia,0.923,2,2,3
Australia,0.923,2,2,2
Australia,0.923,2,3,1
Australia,0.923,1,3,3
Australia,0.923,1,1,1
Australia,0.923,2,1,1
Australia,0.923,1,4,2
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,2,3,2
Australia,0.923,1,1,1
Australia,0.923,1,3,2
Australia,0.923,2,1,2
Australia,0.923,1,3,3
Australia,0.923,1,2,3
Australia,0.923,1,1,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,2,1,2
Australia,0.923,2,1,1
Australia,0.923,1,1,1
Australia,0.923,2,2,2
Australia,0.923,2,2,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,1,1
Australia,0.923,1,2,1
Australia,0.923,2,1,1
Australia,0.923,1,2,1
Australia,0.923,2,2,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,3,2
Australia,0.923,2,3,2
Australia,0.923,1,2,2
Australia,0.923,2,2,1
Australia,0.923,2,1,2
Australia,0.923,2,2,2
Australia,0.923,1,2,1
Australia,0.923,2,2,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,1,1,1
Australia,0.923,2,1,1
Australia,0.923,1,3,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,2,1
Australia,0.923,2,3,2
Australia,0.923,1,2,1
Australia,0.923,1,1,1
Australia,0.923,2,1,1
Australia,0.923,1,2,4
Australia,0.923,2,3,2
Australia,0.923,2,3,2
Australia,0.923,2,2,2
Australia,0.923,1,4,1
Australia,0.923,2,2,3
Australia,0.923,1,2,2
Australia,0.923,2,1,1
Australia,0.923,1,3,2
Australia,0.923,1,1,1
Australia,0.923,1,1,2
Australia,0.923,1,3,2
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,1,3,2
Australia,0.923,1,2,1
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,2,2,1
Australia,0.923,1,1,1
Australia,0.923,1,5,4
Australia,0.923,1,1,1
Australia,0.923,2,1,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,2,1
Australia,0.923,1,2,2
Australia,0.923,2,3,2
Australia,0.923,2,3,2
Australia,0.923,1,1,1
Australia,0.923,1,4,3
Australia,0.923,2,5,2
Australia,0.923,2,2,1
Australia,0.923,1,1,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,2,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,1,4,2
Australia,0.923,1,1,1
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,1,3,2
Australia,0.923,1,5,3
Australia,0.923,1,2,2
Australia,0.923,2,2,1
Australia,0.923,2,2,3
Australia,0.923,1,2,2
Australia,0.923,1,2,2
Australia,0.923,2,2,2
Australia,0.923,2,2,1
Australia,0.923,2,1,1
Australia,0.923,1,3,2
Australia,0.923,1,2,1
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,1,1,1
Australia,0.923,2,2,2
Australia,0.923,1,1,1
Australia,0.923,1,1,2
Australia,0.923,1,2,2
Australia,0.923,2,3,1
Australia,0.923,1,4,2
Australia,0.923,1,4,2
Australia,0.923,2,1,1
Australia,0.923,1,3,3
Australia,0.923,2,3,1
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,1,1,1
Australia,0.923,1,2,2
Australia,0.923,2,2,2
Australia,0.923,1,1,1
Australia,0.923,2,1,2
Australia,0.923,2,2,2
Australia,0.923,1,4,2
Australia,0.923,1,1,3
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,1,1,1
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,2,3,2
Australia,0.923,1,4,3
Australia,0.923,2,1,1
Australia,0.923,1,3,1
Australia,0.923,2,3,2
Australia,0.923,2,1,1
Australia,0.923,1,1,1
Australia,0.923,2,1,2
Australia,0.923,2,1,1
Australia,0.923,2,2,1
Australia,0.923,2,1,1
Australia,0.923,1,2,1
Australia,0.923,2,2,2
Australia,0.923,1,1,1
Australia,0.923,1,1,2
Australia,0.923,2,2,2
Australia,0.923,1,2,2
Australia,0.923,2,2,1
Australia,0.923,2,1,1
Australia,0.923,1,1,1
Australia,0.923,1,1,1
Australia,0.923,1,3,1
Australia,0.923,1,2,1
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,2,1,1
Australia,0.923,2,4,NA
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,3,1
Australia,0.923,2,2,2
Australia,0.923,NA,2,1
Australia,0.923,1,4,1
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,1,2,2
Australia,0.923,2,2,2
Australia,0.923,1,1,1
Australia,0.923,1,2,2
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,2,NA,NA
Australia,0.923,1,1,1
Australia,0.923,2,4,2
Australia,0.923,1,1,1
Australia,0.923,1,2,1
Australia,0.923,1,2,2
Australia,0.923,2,2,2
Australia,0.923,2,3,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,3,2
Australia,0.923,2,1,1
Australia,0.923,1,2,3
Australia,0.923,2,4,2
Australia,0.923,1,2,1
Australia,0.923,2,4,1
Australia,0.923,2,2,2
Australia,0.923,1,3,1
Australia,0.923,2,4,1
Australia,0.923,2,3,2
Australia,0.923,2,2,NA
Australia,0.923,1,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,2,1
Australia,0.923,1,1,2
Australia,0.923,2,2,1
Australia,0.923,2,1,1
Australia,0.923,2,1,2
Australia,0.923,2,1,2
Australia,0.923,2,1,1
Australia,0.923,1,3,1
Australia,0.923,1,2,1
Australia,0.923,2,3,4
Australia,0.923,2,2,1
Australia,0.923,2,4,2
Australia,0.923,1,5,3
Australia,0.923,1,1,2
Australia,0.923,2,1,1
Australia,0.923,2,2,1
Australia,0.923,2,1,2
Australia,0.923,1,2,1
Australia,0.923,2,1,1
Australia,0.923,2,3,2
Australia,0.923,1,1,1
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,2,3,1
Australia,0.923,2,1,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,1,2,2
Australia,0.923,1,1,2
Australia,0.923,2,2,2
Australia,0.923,1,1,2
Australia,0.923,1,2,2
Australia,0.923,2,1,1
Australia,0.923,1,3,1
Australia,0.923,2,3,1
Australia,0.923,2,1,1
Australia,0.923,2,3,2
Australia,0.923,2,2,2
Australia,0.923,1,1,1
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,2,2,1
Australia,0.923,1,2,2
Australia,0.923,1,3,1
Australia,0.923,1,3,2
Australia,0.923,1,2,3
Australia,0.923,2,3,NA
Australia,0.923,1,3,2
Australia,0.923,2,3,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,1,2,1
Australia,0.923,1,3,3
Australia,0.923,1,2,2
Australia,0.923,2,2,2
Australia,0.923,2,2,2
Australia,0.923,2,4,3
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,2,1,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,3,2
Australia,0.923,2,2,2
Australia,0.923,2,2,2
Australia,0.923,1,3,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,2,1
Australia,0.923,2,4,3
Australia,0.923,2,2,2
Australia,0.923,1,1,2
Australia,0.923,1,3,3
Australia,0.923,2,1,1
Australia,0.923,2,2,1
Australia,0.923,2,2,1
Australia,0.923,1,3,2
Australia,0.923,1,1,1
Australia,0.923,1,1,1
Australia,0.923,2,3,3
Australia,0.923,1,4,2
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,1,1,1
Australia,0.923,1,2,3
Australia,0.923,1,2,2
Australia,0.923,2,1,1
Australia,0.923,1,1,1
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,3,2
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,1,3
Australia,0.923,1,1,1
Australia,0.923,2,1,1
Australia,0.923,1,4,3
Australia,0.923,2,1,2
Australia,0.923,1,1,1
Australia,0.923,2,1,2
Australia,0.923,1,3,2
Australia,0.923,1,2,3
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,2,3,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,3,2
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,2,1,1
Australia,0.923,1,1,1
Australia,0.923,2,1,1
Australia,0.923,1,1,1
Australia,0.923,1,4,2
Australia,0.923,1,2,2
Australia,0.923,1,2,2
Australia,0.923,2,2,2
Australia,0.923,1,5,4
Australia,0.923,2,3,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,1,5,1
Australia,0.923,2,1,1
Australia,0.923,2,4,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,2,1
Australia,0.923,1,2,1
Australia,0.923,2,1,1
Australia,0.923,1,4,3
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,1,1,2
Australia,0.923,1,4,2
Australia,0.923,1,1,1
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,3,3
Australia,0.923,1,1,3
Australia,0.923,2,2,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,1,1,4
Australia,0.923,1,3,2
Australia,0.923,2,2,1
Australia,0.923,1,3,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,3,2
Australia,0.923,2,1,1
Australia,0.923,1,1,1
Australia,0.923,1,1,1
Australia,0.923,1,2,2
Australia,0.923,2,2,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,2,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,3,2
Australia,0.923,1,2,2
Australia,0.923,1,2,2
Australia,0.923,1,1,1
Australia,0.923,2,1,1
Australia,0.923,2,3,2
Australia,0.923,2,2,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,1,1
Australia,0.923,2,1,1
Australia,0.923,1,2,1
Australia,0.923,1,2,2
Australia,0.923,1,3,1
Australia,0.923,2,3,1
Australia,0.923,1,1,1
Australia,0.923,2,2,1
Australia,0.923,1,1,1
Australia,0.923,2,2,2
Australia,0.923,1,3,2
Australia,0.923,2,1,1
Australia,0.923,1,2,1
Australia,0.923,2,1,1
Australia,0.923,2,1,2
Australia,0.923,1,3,2
Australia,0.923,1,2,2
Australia,0.923,1,5,2
Australia,0.923,1,2,3
Australia,0.923,2,2,3
Australia,0.923,1,2,2
Australia,0.923,2,1,2
Australia,0.923,2,1,1
Australia,0.923,NA,1,1
Australia,0.923,1,5,4
Australia,0.923,1,1,1
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,2,2,1
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,1,3,3
Australia,0.923,1,2,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,1,NA
Australia,0.923,2,NA,2
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,2,2,3
Australia,0.923,2,3,2
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,1,4,2
Australia,0.923,2,1,1
Australia,0.923,2,3,2
Australia,0.923,1,3,4
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,4,3
Australia,0.923,2,1,1
Australia,0.923,2,2,1
Australia,0.923,1,3,2
Australia,0.923,1,1,1
Australia,0.923,2,1,1
Australia,0.923,2,2,1
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,1,2,2
Australia,0.923,2,1,2
Australia,0.923,1,2,2
Australia,0.923,1,3,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,2,1,1
Australia,0.923,1,2,3
Australia,0.923,1,1,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,2
Australia,0.923,1,4,4
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,5,4
Australia,0.923,1,2,2
Australia,0.923,1,3,2
Australia,0.923,2,3,2
Australia,0.923,2,1,1
Australia,0.923,1,1,1
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,2,2,2
Australia,0.923,1,4,4
Australia,0.923,1,NA,NA
Australia,0.923,1,1,1
Australia,0.923,2,1,1
Australia,0.923,2,3,1
Australia,0.923,1,2,1
Australia,0.923,2,2,1
Australia,0.923,2,3,2
Australia,0.923,2,1,2
Australia,0.923,1,2,2
Australia,0.923,2,1,1
Australia,0.923,2,2,1
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,2,3,1
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,1,3,2
Australia,0.923,2,2,2
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,1,1
Australia,0.923,1,1,1
Australia,0.923,2,1,1
Australia,0.923,1,1,1
Australia,0.923,2,1,1
Australia,0.923,2,3,2
Australia,0.923,2,1,1
Australia,0.923,2,3,1
Australia,0.923,1,2,2
Australia,0.923,1,2,2
Australia,0.923,1,1,1
Australia,0.923,1,3,2
Australia,0.923,1,2,3
Australia,0.923,2,1,2
Australia,0.923,2,3,1
Australia,0.923,2,2,1
Australia,0.923,2,3,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,1,1,1
Australia,0.923,1,4,3
Australia,0.923,2,3,2
Australia,0.923,1,2,3
Australia,0.923,1,2,2
Australia,0.923,1,1,1
Australia,0.923,2,4,2
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,2,1,2
Australia,0.923,1,3,2
Australia,0.923,NA,1,1
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,2,4,4
Australia,0.923,2,2,1
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,2,2,2
Australia,0.923,2,1,2
Australia,0.923,1,3,3
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,2,3,2
Australia,0.923,2,1,1
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,2,3,2
Australia,0.923,2,5,2
Australia,0.923,1,2,1
Australia,0.923,1,3,2
Australia,0.923,1,1,1
Australia,0.923,1,3,2
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,1,2,1
Australia,0.923,2,2,2
Australia,0.923,2,2,2
Australia,0.923,1,4,4
Australia,0.923,2,4,2
Australia,0.923,1,3,2
Australia,0.923,2,1,1
Australia,0.923,1,2,2
Australia,0.923,1,3,3
Australia,0.923,2,1,1
Australia,0.923,2,3,1
Australia,0.923,1,2,1
Australia,0.923,2,2,1
Australia,0.923,2,1,1
Australia,0.923,2,2,1
Australia,0.923,1,4,1
Australia,0.923,1,1,1
Australia,0.923,1,1,3
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,1,3,2
Australia,0.923,1,2,2
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,1,1,1
Australia,0.923,2,1,1
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,1,1,1
Australia,0.923,2,3,3
Australia,0.923,1,1,1
Australia,0.923,1,2,2
Australia,0.923,1,3,4
Australia,0.923,2,2,3
Australia,0.923,2,1,1
Australia,0.923,2,5,2
Australia,0.923,2,3,2
Australia,0.923,2,1,1
Australia,0.923,1,4,2
Australia,0.923,2,5,2
Australia,0.923,2,2,2
Australia,0.923,1,1,1
Australia,0.923,2,1,1
Australia,0.923,1,3,2
Australia,0.923,1,2,2
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,1,2,1
Australia,0.923,2,3,1
Australia,0.923,1,2,2
Australia,0.923,1,2,2
Australia,0.923,1,3,3
Australia,0.923,1,5,3
Australia,0.923,1,2,1
Australia,0.923,1,3,3
Australia,0.923,1,4,2
Australia,0.923,2,2,2
Australia,0.923,2,1,1
Australia,0.923,1,1,3
Australia,0.923,1,3,2
Australia,0.923,2,1,1
Australia,0.923,1,4,2
Australia,0.923,1,1,1
Australia,0.923,2,3,2
Australia,0.923,1,2,2
Australia,0.923,2,2,2
Australia,0.923,1,2,2
Australia,0.923,2,2,2
Australia,0.923,2,2,2
Australia,0.923,2,3,1
Australia,0.923,1,2,3
